uid,question,golden_answer,source_ids,golden_doc_chunks,golden_triples,is_generated_with,topic_entity_id,topic_entity_value,hops,based_on_template,use_case,retrieval_operation,semi-typed,updated template,graph_representation,answer_format,answer_type,condition_type,used_in_reduced,notes
aca4e265-6743-420f-a626-c6c2cab7d94e,Which papers investigate the research object Technical Debt in the publication year 2017?,The paper with the title 'The Evolution of Technical Debt in the Apache Ecosystem' investigated Technical Debt as a research object in the year 2017.,"['10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4']",,"['(R869140:First Research Object 1, Research Object, L1521597:Technical Debt)', '(R869104:The Evolution of Technical Debt in the Apache Ecosystem, publication year, L1521523:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers investigate [Content Data: research object name] as a research object in the publication year [Metadata: year]?,6,aggregation,True,Which papers investigate the research object [Content Data: research object name] in the publication year [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",True,
59b4d582-cf50-46bd-bf70-08e506b80a06,Which papers investigate architectural assumptions in 2019?,The paper 'Improving the Consistency and Usefulness of Architecture Descriptions: Guidelines for Architects' investigated Architectural Assumptions as a research object in the year 2019.,"['10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024']",,"['(R873650:Second Research Object 1, Research Object, L1530935:Architectural Assumptions)', '(R873599:Improving the Consistency and Usefulness of Architecture Descriptions: Guidelines for Architects, publication year, L1530833:2019)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers used [Content Data: research object name] as a research object in the year [Metadata: year]?,6,aggregation,False,Which papers investigate [Content Data: research object name] in [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
20e5a40b-fe6b-409a-b87c-446972739d6f,Which papers applied the evaluation method Argumentation in the publication year 2020?,"The papers that applied the evaluation method Argumentation in the publication year 2020 are: 'Unlimited Rulebook: a Reference Architecture for Economy Mechanics in Digital Games', 'Continuous Experimentation for Automotive Software on the Example of a Heavy Commercial Vehicle in Daily Operation', and 'Architectural Patterns for Cross-Domain Personalised Automotive Functions'.","['10.1109/ICSA47634.2020.00014', '10.1109/ICSA47634.2020.00014', '10.1007/978-3-030-58923-3_5', '10.1007/978-3-030-58923-3_5', '10.1109/ICSA47634.2020.00026', '10.1109/ICSA47634.2020.00026']",,"['(R869101:First Research Object 1, Evaluation method, L1521505:Argumentation)', '(R869051:Unlimited Rulebook: a Reference Architecture for Economy Mechanics in Digital Games, publication year, L1521417:2020)', '(R873074:Second Research Object 1, Evaluation method, L1529772:Argumentation)', '(R873021:Continuous Experimentation for Automotive Software on the Example of a Heavy Commercial Vehicle in Daily Operation, publication year, L1529684:2020)', '(R870838:First Research Object 1, Evaluation method, L1525194:Argumentation)', '(R870792:Architectural Patterns for Cross-Domain Personalised Automotive Functions, publication year, L1525115:2020)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers used the evaluation method [Content Data: evaluation method name] in the year [Metadata: year]?,6,aggregation,True,Which papers applied the evaluation method [Content Data: evaluation method name] in the publication year [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
3655dda4-9389-4db1-9699-c402d546436d,"In 2017, which papers applied interviews for evaluation?",The papers that applied the evaluation method Interview in the year 2017 are 'Architectural Assumptions and Their Management in Industry – An Exploratory Study' and 'Continuous Integration Impediments in Large-Scale Industry Projects'.,"['10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14', '10.1109/ICSA.2017.11', '10.1109/ICSA.2017.11']",,"['(R868605:First Research Object 1, Evaluation method, L1520450:Interview)', '(R868651:Architectural Assumptions and Their Management in Industry – An Exploratory Study, publication year, L1520562:2017)', '(R868695:First Research Object 1, Evaluation method, L1520638:Interview)', '(R868569:Continuous Integration Impediments in Large-Scale Industry Projects, publication year, L1520380:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers used the evaluation method [Content Data: evaluation method name] in the year [Metadata: year]?,6,aggregation,False,"In [Metadata: year], which papers applied [Content Data: evaluation method name]s for evaluation?",multi fact,enumerative,named entity,"named entity, temporal",False,
13fc2ea0-097a-4b2f-861a-758a7177065c,How many papers applied the evaluation method Controlled Experiment in the publication year 2018?,The number of papers that applied the evaluation method Controlled Experiment in the publication year 2018 is two.,"['10.1109/ICSA.2018.00028', '10.1109/ICSA.2018.00028', '10.1007/978-3-030-00761-4_23', '10.1007/978-3-030-00761-4_23']",,"['(R874439:First Research Object 1, Evaluation method, L1532598:Controlled Experiment)', '(R874393:Improving the Search for Architecture Knowledge in Online Developer Communities, publication year, L1532515:2018)', '(R869389:First Research Object 1, Evaluation method, L1522134:Controlled Experiment)', '(R869353:Two Architectural Threat Analysis Techniques Compared, publication year, L1522065:2018)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers applied the evaluation method with the name [Content Data: evaluation method name] in the publication year [Metadata: year]?,6,counting,True,How many papers applied the evaluation method [Content Data: evaluation method name] in the publication year [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",True,
0f89c912-fced-46b6-89f5-f3a54145f683,How many papers were evaluated with grounded theory in 2020?,The number of papers that were evaluated with grounded theory in 2020 is two.,"['10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_1', '10.1007/978-3-030-58923-3_1']",,"['(R869602:First Research Object 1, Evaluation method, L1522590:Grounded Theory)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R872635:First Research Object 1, Evaluation method, L1528886:Grounded Theory)', '(R869566:Assessing Architecture Conformance to Coupling-Related Patterns and Practices in Microservices, publication year, L1522519:2020)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers used [Content Data: evaluation method name] as a evaluation method in the year [Metadata: year]?,6,counting,False,How many papers were evaluated with [Content Data: evaluation method name] in [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",False,
45980771-43fe-4c67-8e6a-36b7a3df9772,How many papers investigated the research object Architecture Extraction in the publication year 2019?,Two papers investigate Architecture Extraction as a research object in the year 2019.,"['10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-29983-5_5', '10.1007/978-3-030-29983-5_5']",,"['(R872480:First Research Object 1, Research Object, L1528592:Architecture Extraction)', '(R872428:Tool Support for the Migration to Microservice Architecture: An Industrial Case Study, publication year, L1528508:2019)', '(R874562:First Research Object 1, Research Object, L1532862:Architecture Extraction)', '(R874518:Evaluating the Effectiveness of Multi-level Greedy Modularity Clustering for Software Architecture Recovery, publication year, L1532779:2019)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers used [Content Data: research object name] as a research object in the year [Metadata: year]?,6,counting,True,How many papers investigated the research object [Content Data: research object name] in the publication year [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",False,
019f3671-5dd5-4d43-9a4d-a753cc79649d,How many papers investigate architecture evolution in 2020?,Two papers investigate architecture evolution in 2020.,"['10.1007/978-3-030-58923-3_18', '10.1007/978-3-030-58923-3_18']",,"['(R869770:First Research Object 1, Research Object, L1522959:Architecture Evolution)', '(R869730:Architectural Concerns for Digital Twin of the Organization, publication year, L1522884:2020)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers used [Content Data: research object name] as a research object in the year [Metadata: year]?,6,counting,False,How many papers investigate [Content Data: research object name] in [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",False,
18b9f0d0-ddcf-4b4d-8193-0452d1de1368,Which papers have Ingo Weber as an author and apply the evaluation method Argumentation? Rank the papers in descending order of their publication year.,"The papers that have Ingo Weber as an author and that apply the evaluation method Argumentation, ranked in descending order of their publication year, are: 1. A Platform Architecture for Multi-Tenant Blockchain-Based Systems (2019), 2. A Taxonomy of Blockchain-Based Systems for Architecture Design (2017).","['10.1109/ICSA.2019.00019', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2017.33', '10.1109/ICSA.2017.33', '10.1109/ICSA.2017.33']",,"['(R871727:authors list, has list element, L1527018:Ingo Weber)', '(R871782:First Research Object 1, Evaluation method, L1527116:Argumentation)', '(R871726:A Platform Architecture for Multi-Tenant Blockchain-Based Systems, publication year, L1527024:2019)', '(R873702:authors list, has list element, L1531053:Ingo Weber)', '(R873727:First Research Object 1, Evaluation method, L1531097:Argumentation)', '(R873701:A Taxonomy of Blockchain-Based Systems for Architecture Design, publication year, L1531060:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers have [Metadata: author name] as an author and apply the evaluation method with the name [Content Data: evaluation method name]? Rank them in descending order of their publication year.,6,ranking,True,Which papers have [Metadata: author name] as an author and apply the evaluation method [Content Data: evaluation method name]? Rank the papers in descending order of their publication year.,multi fact,explanatory,"description, named entity, temporal",named entity,True,
e75424e6-51f2-4794-9a7f-1175bda62e3a,What are the publications by Patrizia Scandurra that use a motivating example for evaluation? Rank them in descending order of their publication year.,"The publications by Patrizia Scandurra that use a motivating example for evaluation, ranked in descending order of their publication year, are: 1. A Runtime Safety Enforcement Approach by Monitoring and Adaptation (2021), 2. A DSL for MAPE Patterns Representation in Self-adapting Systems (2018).","['10.1007/978-3-030-86044-8_2', '10.1007/978-3-030-86044-8_2', '10.1007/978-3-030-86044-8_2', '10.1007/978-3-030-00761-4_1', '10.1007/978-3-030-00761-4_1', '10.1007/978-3-030-00761-4_1']",,"['(R874566:authors list, has list element, L1532877:Patrizia Scandurra)', '(R874601:First Research Object 1, Evaluation method, L1532946:Motivating Example)', '(R874565:A Runtime Safety Enforcement Approach by Monitoring and Adaptation, publication year, L1532878:2021)', '(R871035:authors list, has list element, L1525605:Patrizia Scandurra)', '(R871060:First Research Object 1, Evaluation method, L1525643:Motivating Example)', '(R871034:A DSL for MAPE Patterns Representation in Self-adapting Systems, publication year, L1525606:2018)']",clustering_strategy,R659055,Software Architecture and Design,3,"Which publications, ranked in descending order of their publication year, have [Metadata: author name] as an author have and have evaluation method [evaluation_method_name]?",6,ranking,False,What are the publications by [Metadata: author name] that use a [Content Data: evaluation method name] for evaluation? Rank them in descending order of their publication year.,multi fact,explanatory,"description, named entity, temporal",named entity,False,
f6bd29ea-8729-46f7-b292-0b2d303ea582,Which papers have personal experience paper as their paper class and applied the evaluation method Technical Experiment? Rank the papers in descending order of their publication year.,"The papers that have personal experience paper as their paper class and applied the evaluation method Technical Experiment, ranked in descending order of their publication year, are: 1. Data-Centric Communication and Containerization for Future Automotive Software Architectures (2018), 2. Towards a Reference Architecture for Cloud-Based Plant Genotyping and Phenotyping Analysis Frameworks (2017).","['10.1109/ICSA.2018.00016', '10.1109/ICSA.2018.00016', '10.1109/ICSA.2018.00016', '10.1109/ICSA.2017.42', '10.1109/ICSA.2017.42', '10.1109/ICSA.2017.42']",,"['(R872696:Paper Class 1, paper class, L1528993:Personal Experience Papers)', '(R872603:First Research Object 1, Evaluation method, L1528817:Technical Experiment)', '(R872636:Data-Centric Communication and Containerization for Future Automotive Software Architectures, publication year, L1528895:2018)', '(R872601:Paper Class 1, paper class, L1528813:Personal Experience Papers)', '(R872698:First Research Object 1, Evaluation method, L1528997:Technical Experiment)', '(R872527:Towards a Reference Architecture for Cloud-Based Plant Genotyping and Phenotyping Analysis Frameworks, publication year, L1528701:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,"Which publications, ranked in descending order of their publication year, have [Metadata: paper class name] as their paper class and include the evaluation method [Content Data: evaluation method name]?",6,ranking,True,Which papers have [Metadata: paper class name] as their paper class and applied the evaluation method [Content Data: evaluation method name]? Rank the papers in descending order of their publication year.,multi fact,explanatory,"description, named entity, temporal",named entity,False,
b0d856cf-7352-47ed-ad29-f0afdedad32e,"Which publications, sorted from newest to oldest, are classified as validation research and evaluated with grounded theory?","The publications that are classified as validation research and evaluated with grounded theory, sorted from newest to oldest, are: 1. Architectural Technical Debt: A Grounded Theory (2020), 2. On Service-Orientation for Automotive Software (2017).","['10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20']",,"['(R872633:Paper Class 1, paper class, L1528883:Validation Research)', '(R872635:First Research Object 1, Evaluation method, L1528886:Grounded Theory)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R869046:Paper Class 1, paper class, L1521400:Validation Research)', '(R869048:First Research Object 1, Evaluation method, L1521403:Grounded Theory)', '(R869010:On Service-Orientation for Automotive Software, publication year, L1521329:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,"Which publications, ranked in descending order of their publication year, have [Metadata: paper class name] as their paper class and include the evaluation method [Content Data: evaluation method name]?",6,ranking,False,"Which publications, sorted from newest to oldest, are classified as [Metadata: paper class name] and evaluated with [Content Data: evaluation method name]?",multi fact,explanatory,"description, named entity, temporal",named entity,False,
887fd851-2249-44df-b32e-904befa42b80,What is the number of papers investigating the research object Architecture Evolution in the publication year 2020 versus the publication year 2021?,"The number of papers investigating the research object Architecture Evolution in the publication year 2020 is two, whereas the number in the publication year 2021 is also two.","['10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011', '10.1007/978-3-030-58923-3_18', '10.1007/978-3-030-58923-3_18']",,"['(R868742:First Research Object 1, Research Object, L1520738:Architecture Evolution)', '(R868698:Enabling Consistency between Software Artefacts for Software Adaption and Evolution, publication year, L1520654:2021)', '(R874390:First Research Object 1, Research Object, L1532496:Architecture Evolution)', '(R874338:Continuous API Evolution in Heterogenous Enterprise Software Systems, publication year, L1532404:2021)', '(R870099:First Research Object 1, Research Object, L1523639:Architecture Evolution)', '(R870059:Incremental Calibration of Architectural Performance Models with Parametric Dependencies, publication year, L1523564:2020)', '(R869770:First Research Object 1, Research Object, L1522959:Architecture Evolution)', '(R869730:Architectural Concerns for Digital Twin of the Organization, publication year, L1522884:2020)']",clustering_strategy,R659055,Software Architecture and Design,3,What is the number of studies investigating the research object with the name [Content Data: research object name] in [year 1] versus [year 2]?,6,comparative,True,What is the number of papers investigating the research object [Content Data: research object name] in the publication year [Metadata: year] versus the publication year [Metadata: year]?,multi fact,explanatory,"description, quantitative, temporal","named entity, temporal",True,
35732a64-099c-4ebc-ba5a-dbd904d28a7d,How many papers investigate architecture decision making in 2020 in comparison to 2021?,"The number of papers that investigate architecture decision making in 2020 in comparison to 2021 is as follows: there are no papers in 2020, while there are four papers in 2021.","['10.1007/978-3-030-86044-8_21', '10.1007/978-3-030-86044-8_21', '10.1109/ICSA51549.2021.00010', '10.1109/ICSA51549.2021.00010', '10.1109/ICSA51549.2021.00013', '10.1109/ICSA51549.2021.00013', '10.1007/978-3-030-86044-8_14', '10.1007/978-3-030-86044-8_14']",,"['(R868521:First Research Object 1, Research Object, L1520271:Architecture Decision Making)', '(R868485:How Software Architects Focus Their Attention, publication year, L1520199:2021)', '(R874257:First Research Object 1, Research Object, L1532216:Architecture Decision Making)', '(R874205:System- and Software-level Architecting Harmonization Practices for Systems-of-Systems : An exploratory case study on a long-running large-scale scientific instrument, publication year, L1532127:2021)', '(R869350:First Research Object 1, Research Object, L1522052:Architecture Decision Making)', '(R869312:A Decision Model for Choosing Patterns in Blockchain-Based Applications, publication year, L1521979:2021)', '(R873530:First Research Object 1, Research Object, L1530691:Architecture Decision Making)', '(R873486:State of the Practice in Application Programming Interfaces (APIs): A Case Study, publication year, L1530611:2021)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers have the research object [Content Data: research object name] in the year [Metadata: year] in comparison to [Metadata: year]?,6,comparative,False,How many papers investigate [Content Data: research object name] in [Metadata: year] in comparison to [Metadata: year]?,multi fact,explanatory,"description, quantitative, temporal","named entity, temporal",False,
f9475f8a-f43e-494c-9643-51fe82786c35,How many papers evaluate the property Maintainability in the publication year 2017 in comparison to the publication year 2020?,"In the year 2017, there were three papers that evaluated the property Maintainability. In comparison, in the year 2020, there were also three papers that evaluated the property Maintainability.","['10.1007/978-3-030-58923-3_23', '10.1007/978-3-030-58923-3_23', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1109/ICSA.2017.42', '10.1109/ICSA.2017.42']",,"['(R873772:First Research Object 1, Evaluation Sub-Property, L1531190:Maintainability)', '(R873728:A Comparison of MQTT Brokers for Distributed IoT Edge Computing, publication year, L1531105:2020)', '(R869140:First Research Object 1, Evaluation Sub-Property, L1521598:Maintainability)', '(R869104:The Evolution of Technical Debt in the Apache Ecosystem, publication year, L1521523:2017)', '(R872635:First Research Object 1, Evaluation Sub-Property, L1528889:Maintainability)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R872603:First Research Object 1, Evaluation Sub-Property, L1528821:Maintainability)', '(R872527:Towards a Reference Architecture for Cloud-Based Plant Genotyping and Phenotyping Analysis Frameworks, publication year, L1528701:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers have the sub-property [sub property name] in the year [Metadata: year] in comparison to [Metadata: year]?,6,comparative,True,How many papers evaluate the property [Content Data: property name] in the publication year [Metadata: year] in comparison to the publication year [Metadata: year]?,multi fact,explanatory,"description, quantitative, temporal","named entity, temporal",False,
b5cabd4d-446b-4422-9c66-8c704ac2485d,How many papers evaluated the property security in 2017 in comparison to 2020?,"In the year 2017, there were two papers that evaluated the property Security. In comparison, in the year 2020, there was one paper that evaluated the property Security.","['10.1109/ICSA.2017.39', '10.1109/ICSA.2017.39', '10.1109/ICSA.2017.42', '10.1109/ICSA.2017.42', '10.1007/978-3-030-58923-3_23', '10.1007/978-3-030-58923-3_23']",,"['(R872269:First Research Object 1, Evaluation Sub-Property, L1528140:Security)', '(R872233:Understanding Software Vulnerabilities Related to Architectural Security Tactics: An Empirical Investigation of Chromium, PHP and Thunderbird, publication year, L1528068:2017)', '(R872603:First Research Object 1, Evaluation Sub-Property, L1528820:Security)', '(R872527:Towards a Reference Architecture for Cloud-Based Plant Genotyping and Phenotyping Analysis Frameworks, publication year, L1528701:2017)', '(R873772:First Research Object 1, Evaluation Sub-Property, L1531189:Security)', '(R873728:A Comparison of MQTT Brokers for Distributed IoT Edge Computing, publication year, L1531105:2020)']",clustering_strategy,R659055,Software Architecture and Design,3,How many papers have the sub-property [sub property name] in the year [Metadata: year] in comparison to [Metadata: year]?,6,comparative,False,How many papers evaluated the property [Content Data: property name] in [Metadata: year] in comparison to [Metadata: year]?,multi fact,explanatory,"description, quantitative, temporal","named entity, temporal",False,
39427c97-424f-42a1-b8ee-5726c77283c7,Which papers published in the publication year 2017 investigate the research object Architecture Design Method and have not used input data?,"The papers that investigate the research object Architecture Design Method and do not have input data available in the publication year 2017 are 'An Architecture Framework for Modelling and Simulation of Situational-Aware Cyber-Physical Systems', 'Microservice Ambients: An Architectural Meta-Modelling Approach for Microservice Granularity', and 'Design Criteria to Architect Continuous Experimentation for Self-Driving Vehicles'.","['10.1007/978-3-319-65831-5_7', '10.1007/978-3-319-65831-5_7', '10.1007/978-3-319-65831-5_7', '10.1109/ICSA.2017.32', '10.1109/ICSA.2017.32', '10.1109/ICSA.2017.32', '10.1109/ICSA.2017.36', '10.1109/ICSA.2017.36', '10.1109/ICSA.2017.36']",,"['(R868925:First Research Object 1, Research Object, L1521138:Architecture Design Method)', '(R868889:An Architecture Framework for Modelling and Simulation of Situational-Aware Cyber-Physical Systems, publication year, L1521067:2017)', '(R868927:Evidence 1, Uses Input Data, L1521144:No input data used)', '(R870306:First Research Object 1, Research Object, L1524104:Architecture Design Method)', '(R871785:Microservice Ambients: An Architectural Meta-Modelling Approach for Microservice Granularity, publication year, L1527135:2017)', '(R874797:Evidence 1, Uses Input Data, L1533381:No input data used)', '(R871813:First Research Object 1, Research Object, L1527176:Architecture Design Method)', '(R870270:Design Criteria to Architect Continuous Experimentation for Self-Driving Vehicles, publication year, L1524035:2017)', '(R870308:Evidence 1, Uses Input Data, L1524110:No input data used)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers that have been published in the year [Metadata: year] investigate the research object with the name [Content Data: research object name] and have not used input data in their work?,6,negation,True,Which papers published in the publication year [Metadata: year] investigate the research object [Content Data: research object name] and have not used input data?,multi fact,enumerative,named entity,"named entity, temporal",True,
2708b852-ea55-4c37-8278-b18f533bc2cf,Which papers investigate architecture decision making and do not have input data available in 2018?,The papers that investigate architecture decision and do not have input data available in the year 2018 are 'Understanding Architecture Decisions in Context' and 'Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context'.,"['10.1007/978-3-030-00761-4_19', '10.1007/978-3-030-00761-4_19', '10.1007/978-3-030-00761-4_19', '10.1007/978-3-030-00761-4_17', '10.1007/978-3-030-00761-4_17', '10.1007/978-3-030-00761-4_17']",,"['(R868648:First Research Object 1, Research Object, L1520542:Architecture Decision Making)', '(R868608:Understanding Architecture Decisions in Context, publication year, L1520464:2018)', '(R868650:Evidence 1, Uses Input Data, L1520553:No input data used)', '(R873337:First Research Object 1, Research Object, L1530294:Architecture Decision Making)', '(R873301:Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context, publication year, L1530222:2018)', '(R873339:Evidence 1, Uses Input Data, L1530303:No input data used)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers with the research object [research object name do not have input data available in the year [Metadata: year]?,6,negation,False,Which papers investigate [Content Data: research object name] and do not have input data available in [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
3ba8a537-4a5c-4e4f-85e5-ca580c68e6b7,Which papers with the evaluation method Focus Group have not used input data in the publication year 2017?,The papers that did not use input data in the year 2017 with the evaluation method Focus Group are 'Architectural Assumptions and Their Management in Industry – An Exploratory Study' and 'On Cognitive Biases in Architecture Decision Making'.,"['10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_9', '10.1007/978-3-319-65831-5_9', '10.1007/978-3-319-65831-5_9']",,"['(R868695:First Research Object 1, Evaluation method, L1520639:Focus Group)', '(R868651:Architectural Assumptions and Their Management in Industry – An Exploratory Study, publication year, L1520562:2017)', '(R868697:Evidence 1, Uses Input Data, L1520647:No input data used)', '(R871520:First Research Object 1, Evaluation method, L1526588:Focus Group)', '(R871484:On Cognitive Biases in Architecture Decision Making, publication year, L1526519:2017)', '(R871522:Evidence 1, Uses Input Data, L1526596:No input data used)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers with the evaluation method with the name [Content Data: evaluation method name] have not used input data in the year [Metadata: year]?,6,negation,True,Which papers with the evaluation method [Content Data: evaluation method name] have not used input data in the publication year [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
7847b4a1-c9c7-4958-a718-7b94d0457429,Which papers used a motivating example for their evaluation but did not use input data in the year 2018?,The papers that used the evaluation method Motivating Example and do not have input data available in the year 2018 are 'Enabling Continuous Software Engineering for Embedded Systems Architectures with Virtual Prototypes' and 'A DSL for MAPE Patterns Representation in Self-adapting Systems'. ,"['10.1007/978-3-030-00761-4_8', '10.1007/978-3-030-00761-4_8', '10.1007/978-3-030-00761-4_8', '10.1007/978-3-030-00761-4_1', '10.1007/978-3-030-00761-4_1', '10.1007/978-3-030-00761-4_1']",,"['(R870629:First Research Object 1, Evaluation method, L1524751:Motivating Example)', '(R870603:Enabling Continuous Software Engineering for Embedded Systems Architectures with Virtual Prototypes, publication year, L1524714:2018)', '(R874776:Evidence 1, Uses Input Data, L1533327:No input data used)', '(R871060:First Research Object 1, Evaluation method, L1525643:Motivating Example)', '(R871034:A DSL for MAPE Patterns Representation in Self-adapting Systems, publication year, L1525606:2018)', '(R874783:Evidence 1, Uses Input Data, L1533345:No input data used)']",clustering_strategy,R659055,Software Architecture and Design,3,Which papers used a [Content Data: evaluation method name] for their evaluation but did not use input data in the year [Metadata: year]?,6,negation,False,Which papers used a [Content Data: evaluation method name] for their evaluation but did not use input data in the year [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
fcb2ce85-a751-4a0d-a330-27d5ccc86dbf,"Among papers that apply the evaluation method Benchmark, what is the most frequent paper class of papers published in the publication year 2020?",The paper class that has the most papers applying the evaluation method Benchmark in the publication year 2020 is the proposal of a solution.,"['10.1007/978-3-030-58923-3_2', '10.1007/978-3-030-58923-3_2', '10.1007/978-3-030-58923-3_2', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA47634.2020.00009']",,"['(R871183:First Research Object 1, Evaluation method, L1525898:Benchmark)', '(R871143:Formal Software Architectural Migration Towards Emerging Architectural Styles, publication year, L1525821:2020)', '(R871181:Paper Class 1, paper class, L1525895:Proposal of Solution)', '(R874296:First Research Object 1, Evaluation method, L1532302:Benchmark)', '(R874260:Employment of Optimal Approximations on Apache Hadoop Checkpoint Technique for Performance Improvements, publication year, L1532232:2020)', '(R874294:Paper Class 1, paper class, L1532299:Validation Research)', '(R874294:Paper Class 1, paper class, L1532298:Proposal of Solution)']",clustering_strategy,R659055,Software Architecture and Design,3,What is the paper class which has the most papers that are published in the year [Metadata: year] that apply the evaluation method with the name [Content Data: evaluation method name]?,6,superlative,True,"Among papers that apply the evaluation method [Content Data: evaluation method name], what is the most frequent paper class of papers published in the publication year [Metadata: year]?",multi fact,simple,named entity,"named entity, temporal",True,
ebd0eb33-3a2c-4aa3-baf3-0478a96b6099,Which is the most frequent paper class of publications that applied grounded theory for evaluation in 2019?,The paper class that has the most papers with the evaluation method Grounded Theory in the publication year 2019 is evaluation research.,"['10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_2', '10.1109/ICSA.2019.00018', '10.1109/ICSA.2019.00018', '10.1109/ICSA.2019.00018']",,"['(R873376:First Research Object 1, Evaluation method, L1530377:Grounded Theory)', '(R873340:Guiding Architectural Decision Making on Service Mesh Based Microservice Architectures, publication year, L1530308:2019)', '(R873374:Paper Class 1, paper class, L1530374:Evaluation Research)', '(R873018:First Research Object 1, Evaluation method, L1529669:Grounded Theory)', '(R872980:Supporting Architectural Decision Making on Data Management in Microservice Architectures, publication year, L1529596:2019)', '(R873016:Paper Class 1, paper class, L1529666:Evaluation Research)', '(R868322:First Research Object 1, Evaluation method, L1519834:Grounded Theory)', '(R868290:How Developers Discuss Architecture Smells? An Exploratory Study on Stack Overflow, publication year, L1519766:2019)', '(R868320:Paper Class 1, paper class, L1519831:Evaluation Research)']",clustering_strategy,R659055,Software Architecture and Design,3,Which paper class has the most papers with the evaluation method [method name] in the publication year [Metadata: year]?,6,superlative,False,Which is the most frequent paper class of publications that applied [Content Data: evaluation method name] for evaluation in [Metadata: year]?,multi fact,simple,named entity,"named entity, temporal",False,
