uid,question,golden_answer,source_ids,golden_doc_chunks,golden_triples,is_generated_with,topic_entity_id,topic_entity_value,hops,based_on_template,use_case,retrieval_operation,semi-typed,updated template,graph_representation,answer_format,answer_type,condition_type,used_in_reduced,notes
f08d5a22-a10b-41f8-b6da-8e5451777861,What evaluation methods have been used by the author Muhammad Babar and were not applied with an evaluation guideline?,The evaluation methods that have been used by the author Muhammad Babar and were not applied with an evaluation guideline are Technical Experiment and Case Study.,"['10.1109/ICSA.2019.00013', '10.1109/ICSA.2019.00013', '10.1109/ICSA.2019.00013', '10.1109/ICSA47634.2020.00020', '10.1109/ICSA47634.2020.00020', '10.1109/ICSA47634.2020.00020', '10.1007/978-3-030-58923-3_11', '10.1007/978-3-030-58923-3_11', '10.1007/978-3-030-58923-3_11']",,"['(R870015:authors list, has list element, L1523469:Muhammad Babar)', '(R870022:Evaluation, Has Guideline, L1523495:False)', '(R870024:Evaluation Method Entity, Name, L1523494:Technical Experiment)', '(R869183:authors list, has list element, L1521691:Muhammad Babar)', '(R869190:Evaluation, Has Guideline, L1521717:False)', '(R869192:Evaluation Method Entity, Name, L1521716:Case Study)', '(R871384:authors list, has list element, L1526315:Muhammad Babar)', '(R871391:Evaluation, Has Guideline, L1526340:False)', '(R871393:Evaluation Method Entity, Name, L1526339:Case Study)']",clustering_strategy,R659055,Software Architecture and Design,7,What evaluation methods that have been published by the author [Metadata: author name] have no evaluation guidelines?,5,negation,True,What evaluation methods have been used by the author [Metadata: author name] and were not applied with an evaluation guideline?,multi fact,enumerative,named entity,named entity,False,
64fa2927-d8ea-48b1-b16d-c1736a6eb076,What are the evaluation methods that were applied without a guideline in papers published by Johannes Grohmann?,The evaluation methods that were applied without a guideline in papers published by Johannes Grohmann are Technical Experiment and Case Study.,"['10.1109/ICSA.2019.00016', '10.1109/ICSA.2019.00016', '10.1109/ICSA.2019.00016', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011']",,"['(R872195:authors list, has list element, L1527978:Johannes Grohmann)', '(R872202:Evaluation, Has Guideline, L1528005:False)', '(R872204:Evaluation Method Entity, Name, L1528004:Technical Experiment)', '(R870060:authors list, has list element, L1523562:Johannes Grohmann)', '(R870067:Evaluation, Has Guideline, L1523588:False)', '(R870069:Evaluation Method Entity, Name, L1523587:Case Study)']",clustering_strategy,R659055,Software Architecture and Design,7,What evaluation methods that have been published by the author [Metadata: author name] have no evaluation guidelines?,5,negation,False,What are the evaluation methods that were applied without a guideline in papers published by [Metadata: author name]?,multi fact,enumerative,named entity,named entity,False,
783f1a51-be51-4c07-8098-073401b81bd4,What are the research objects that are investigated in publications from Davide Arcelli that have not used input data?,"The research objects published by Davide Arcelli that have not used input data are the Architecture Optimization Method, the Architecture Analysis Method, and the Architecture Design Method.","['10.1109/ICSA.2018.00020', '10.1109/ICSA.2018.00020', '10.1109/ICSA.2019.00017', '10.1109/ICSA.2019.00017', '10.1109/ICSA.2018.00020', '10.1109/ICSA.2019.00017', '10.1109/ICSA.2019.00017']",,"['(R871306:authors list, has list element, L1526166:Davide Arcelli)', '(R871323:Input Data, None, L1526208:True)', '(R871815:authors list, has list element, L1527181:Davide Arcelli)', '(R871833:Input Data, None, L1527223:True)', '(R871320:Research Object Entity, Name, L1526198:Architecture Optimization Method)', '(R871828:Research Object Entity, Name, L1527212:Architecture Analysis Method)', '(R871830:Research Object Entity, Name, L1527213:Architecture Design Method)']",clustering_strategy,R659055,Software Architecture and Design,6,"What research objects, that have been published by the author [Metadata: author name] have their input data set to none?",5,negation,False,What are the research objects that are investigated in publications from [Metadata: author name] that have not used input data?,multi fact,enumerative,named entity,named entity,False,
ce07faf7-c907-424b-8c06-a01beaa2c95e,What is the property that is evaluated the most often in papers that investigate architecture analysis methods published by Romina Eramo?,The property that is evaluated the most often for the research object Architecture Analysis Method published by the author Romina Eramo is Functional Suitability.,"['10.1109/ICSA.2018.00022', '10.1109/ICSA.2018.00022', '10.1109/ICSA.2018.00022', '10.1109/ICSA.2019.00017', '10.1109/ICSA.2019.00017', '10.1109/ICSA.2019.00017']",,"['(R872742:authors list, has list element, L1529100:Romina Eramo)', '(R872755:Research Object Entity, Name, L1529127:Architecture Analysis Method)', '(R872753:Property, Name, L1529125:Functional Suitability)', '(R871815:authors list, has list element, L1527184:Romina Eramo)', '(R871828:Research Object Entity, Name, L1527212:Architecture Analysis Method)', '(R871826:Property, Name, L1527210:Effectiveness)']",clustering_strategy,R659055,Software Architecture and Design,7,Which is the sub-property that appears the most for the research object [Content Data: research object name] published by the author [Metadata: author name]?,5,superlative,False,What is the property that is evaluated the most often in papers that investigate [Content Data: research object name]s published by [Metadata: author name]?,multi fact,simple,named entity,"named entity, temporal",False,
56365c6d-0fc1-47fb-9d5b-15c56f380b8b,What are the evaluation methods that have been applied the most in papers with the paper class proposal of solution and the investigated research object Architecture Extraction?,The evaluation method that has been applied the most to the research object Architecture Extraction and in papers classified as proposals of solutions is Case Study.,"['10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-00761-4_14', '10.1007/978-3-030-00761-4_14', '10.1007/978-3-030-00761-4_14', '10.1007/978-3-030-29983-5_5', '10.1007/978-3-030-29983-5_5', '10.1007/978-3-030-29983-5_5']",,"['(R872451:Paper Class, proposal of solution, L1528546:True)', '(R872442:Research Object Entity, Name, L1528538:Architecture Extraction)', '(R872438:Evaluation Method Entity, Name, L1528534:Case Study)', '(R869665:Paper Class, proposal of solution, L1522736:True)', '(R869664:Research Object Entity, Name, L1522733:Architecture Extraction)', '(R869658:Evaluation Method Entity, Name, L1522727:Case Study)', '(R874537:Paper Class, proposal of solution, L1532816:True)', '(R874536:Research Object Entity, Name, L1532813:Architecture Extraction)', '(R874528:Evaluation Method Entity, Name, L1532805:Benchmark)']",clustering_strategy,R659055,Software Architecture and Design,7,What evaluation method has been used the most in the paper class [Metadata: paper class name] with the research object [Content Data: research object name]?,5,superlative,True,What are the evaluation methods that have been applied the most in papers with the paper class [Metadata: paper class name] and the investigated research object [Content Data: research object name]?,multi fact,simple,named entity,"named entity, temporal",False,
2b9b4085-f916-4608-86e7-5604954ea102,Which is the evaluation method that has been applied the most to evaluate architecture evolution in papers published in 2020?,The evaluation method that was applied the most to the research object Architecture Evolution in the year 2020 was Case Study.,"['10.1007/978-3-030-58923-3_18', '10.1007/978-3-030-58923-3_18', '10.1007/978-3-030-58923-3_18', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011']",,"['(R869746:Research Object Entity, Name, L1522913:Architecture Evolution)', '(R869730:Architectural Concerns for Digital Twin of the Organization, publication year, L1522884:2020)', '(R869740:Evaluation Method Entity, Name, L1522907:Case Study)', '(R870075:Research Object Entity, Name, L1523593:Architecture Evolution)', '(R870059:Incremental Calibration of Architectural Performance Models with Parametric Dependencies, publication year, L1523564:2020)', '(R870069:Evaluation Method Entity, Name, L1523587:Case Study)']",clustering_strategy,R659055,Software Architecture and Design,7,Which is the most used evaluation method that is used with the research object [Content Data: research object name] in the year [Metadata: year]?,5,superlative,False,Which is the evaluation method that has been applied the most to evaluate [Content Data: research object name] in papers published in [Metadata: year]?,multi fact,simple,named entity,"named entity, temporal",False,
2e757068-c06f-4798-8cd3-f6c5e5e8027f,"From the publication years 2019 to 2021, how frequently per publication year have the research objects of papers been evaluated using the evaluation method Data Science?","The frequency per publication year from 2019 to 2021 at which the research objects of papers have been evaluated using the evaluation method Data Science is: one in 2019, one in 2020, and one in 2021.","['10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA.2019.00012', '10.1109/ICSA.2019.00012', '10.1109/ICSA.2019.00012', '10.1007/978-3-030-86044-8_6', '10.1007/978-3-030-86044-8_6', '10.1007/978-3-030-86044-8_6']",,"['(R872790:Evaluation Method Entity, Name, L1529208:Data Science)', '(R872780:Architectural Decay as Predictor of Issue- and Change-Proneness, publication year, L1529184:2021)', '(R872794:Research Object Entity, Name, L1529212:Technical Debt)', '(R870763:Evaluation Method Entity, Name, L1525053:Data Science)', '(R870753:Architectural Security Weaknesses in Industrial Control Systems (ICS) an Empirical Study Based on Disclosed Software Vulnerabilities, publication year, L1525030:2019)', '(R870767:Research Object Entity, Name, L1525057:Architectural Aspects)', '(R874876:Evaluation Method Entity, Name, L1533572:Data Science)', '(R869987:FLRA: A Reference Architecture for Federated Learning Systems, publication year, L1523426:2021)', '(R874880:Research Object Entity, Name, L1533576:Reference Architecture)']",clustering_strategy,R659055,Software Architecture and Design,7,"From [year 1] to [year 2], how frequently per year have the research objects of papers been evaluated with the evaluation method with the name [Content Data: evaluation method name]?",5,relationship,True,"From the publication years [Metadata: year] to [Metadata: year], how frequently per publication year have the research objects of papers been evaluated using the evaluation method [Content Data: evaluation method name]?",multi fact,explanatory,"description, quantitative","named entity, temporal",True,
2f44c85e-9744-4716-aa28-90716e166b1f,How are the research objects that are evaluated with grounded theory distributed between 2019 and 2021?,"The distribution of research objects that are evaluated with grounded theory between 2019 and 2021 is as follows: three in 2019, none in 2020, and none in 2021.","['10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_1', '10.1109/ICSA.2019.00018', '10.1109/ICSA.2019.00018', '10.1109/ICSA.2019.00018']",,"['(R872990:Evaluation Method Entity, Name, L1529620:Grounded Theory)', '(R872980:Supporting Architectural Decision Making on Data Management in Microservice Architectures, publication year, L1529596:2019)', '(R872995:Research Object Entity, Name, L1529625:Architecture Pattern)', '(R873350:Evaluation Method Entity, Name, L1530330:Grounded Theory)', '(R873340:Guiding Architectural Decision Making on Service Mesh Based Microservice Architectures, publication year, L1530308:2019)', '(R873354:Research Object Entity, Name, L1530334:Architecture Decision Making)', '(R868300:Evaluation Method Entity, Name, L1519789:Grounded Theory)', '(R868290:How Developers Discuss Architecture Smells? An Exploratory Study on Stack Overflow, publication year, L1519766:2019)', '(R868302:Research Object Entity, Name, L1519792:Architecture Pattern)']",clustering_strategy,R659055,Software Architecture and Design,7,What is the proportion of the research objects that are used in conjunction with the evaluation method [Content Data: evaluation method name] between [Metadata: year] and [Metadata: year]?,5,relationship,False,How are the research objects that are evaluated with [Content Data: evaluation method name] distributed between [Metadata: year] and [Metadata: year]?,multi fact,explanatory,"description, quantitative","named entity, temporal",False,
58317488-7918-4978-92bc-233751841d59,What is the distribution of the research objects that are evaluated with the evaluation method Argumentation between the publication years 2019 and 2021?,"The distribution of the research objects that are evaluated with the evaluation method Argumentation between the publication years 2019 and 2021 is as follows: two objects in 2019, none in 2020, and none in 2021.","['10.1007/978-3-030-29983-5_10', '10.1007/978-3-030-29983-5_10', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2019.00019', '10.1007/978-3-030-29983-5_10', '10.1109/ICSA.2019.00019']",,"['(R871736:Evaluation Method Entity, Name, L1527051:Argumentation)', '(R871346:Assessing Adaptability of Software Architectures for Cyber Physical Production Systems, publication year, L1526260:2019)', '(R874978:Evaluation Method Entity, Name, L1533790:Argumentation)', '(R871726:A Platform Architecture for Multi-Tenant Blockchain-Based Systems, publication year, L1527024:2019)', '(R871750:Research Object Entity, Name, L1527064:Reference Architecture)', '(R874982:Research Object Entity, Name, L1533794:Reference Architecture)']",clustering_strategy,R659055,Software Architecture and Design,7,What is the distribution of the research objects that are used in conjunction with the evaluation method [Content Data: evaluation method name] between [Metadata: year] and [Metadata: year]?,5,relationship,True,What is the distribution of the research objects that are evaluated with the evaluation method [Content Data: evaluation method name] between the publication years [Metadata: year] and [Metadata: year]?,multi fact,explanatory,"description, quantitative","named entity, temporal",False,
a11b4521-7e9b-4897-a881-4876cc385c11,"Among those publications that evaluate compatibility, how are the evaluation methods that have been applied distributed between 2017 and 2019?",The evaluation methods that have been applied to evaluate compatibility between 2017 and 2019 are distributed as follows: one method was applied in 2018 and one method was applied in 2019.,"['10.1109/ICSA.2019.00020', '10.1109/ICSA.2019.00020', '10.1109/ICSA.2019.00020', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017']",,"['(R871545:Property, Name, L1526643:Compatibility)', '(R868862:Mitigating the Influence of Embedded Software Development Environments and Toolsets (ESDT) on Software Architecture, publication year, L1521021:2019)', '(R874859:Evaluation Method Entity, Name, L1533534:Technical Experiment)', '(R871538:Property, Name, L1526637:Compatibility)', '(R871523:An Architecture for Decentralized, Collaborative, and Autonomous Robots, publication year, L1526604:2018)', '(R871543:Evaluation Method Entity, Name, L1526641:Interview)', '(R871533:Evaluation Method Entity, Name, L1526632:Field Experiment)']",clustering_strategy,R659055,Software Architecture and Design,7,What is the proportion of the evaluation methods that are used in conjunction with the sub-property [sub property name] between [Metadata: year] and [Metadata: year]?,5,relationship,False,"Among those publications that evaluate [Content Data: property name], how are the evaluation methods that have been applied distributed between [Metadata: year] and [Metadata: year]?",multi fact,explanatory,"description, quantitative","named entity, temporal",False,
14f1dbb3-809b-43dc-8f62-e7d6a1173f68,What is the title of the paper that investigates the research object Architecture Decision Making and has the paper class philosophical paper?,The title of the paper that investigates the research object Architecture Decision Making and has the paper class philosophical paper is 'Architectural Design Decisions for Systems Supporting Model-Based Analysis of Runtime Events: A Qualitative Multi-method Study.'',['10.1109/ICSA.2018.00021'],,"['(R873092:Paper Class, philosophical paper, L1529814:True)']",publication_subgraph_strategy,R873077,Architectural Design Decisions for Systems Supporting Model-Based Analysis of Runtime Events: A Qualitative Multi-method Study,3,What is the title of the paper that investigates the research object with the name [Content Data: research object name] and has the paper class [Metadata: paper class name]?,6,basic,True,What is the title of the paper that investigates the research object [Content Data: research object name] and has the paper class [Metadata: paper class name]?,single fact,simple,named entity,named entity,True,"For the 'basic' retrieval operation, we must ensure that the retriever only has to retrieve a single fact without any form of aggregation. For the given use case, this question is a special case in that sense as only one triple is required."
aca4e265-6743-420f-a626-c6c2cab7d94e,Which papers investigate the research object Technical Debt in the publication year 2017?,The paper with the title 'The Evolution of Technical Debt in the Apache Ecosystem' investigated Technical Debt as a research object in the year 2017.,"['10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4']",,"['(R869118:Research Object Entity, Name, L1521551:Technical Debt)', '(R869104:The Evolution of Technical Debt in the Apache Ecosystem, publication year, L1521523:2017)']",clustering_strategy,R659055,Software Architecture and Design,6,Which papers investigate [Content Data: research object name] as a research object in the publication year [Metadata: year]?,6,aggregation,True,Which papers investigate the research object [Content Data: research object name] in the publication year [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",True,
59b4d582-cf50-46bd-bf70-08e506b80a06,Which papers investigate architectural assumptions in 2019?,The paper 'Improving the Consistency and Usefulness of Architecture Descriptions: Guidelines for Architects' investigated Architectural Assumptions as a research object in the year 2019.,"['10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024']",,"['(R873620:Research Object Entity, Name, L1530876:Architectural Assumptions)', '(R873599:Improving the Consistency and Usefulness of Architecture Descriptions: Guidelines for Architects, publication year, L1530833:2019)']",clustering_strategy,R659055,Software Architecture and Design,6,Which papers used [Content Data: research object name] as a research object in the year [Metadata: year]?,6,aggregation,False,Which papers investigate [Content Data: research object name] in [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
20e5a40b-fe6b-409a-b87c-446972739d6f,Which papers applied the evaluation method Argumentation in the publication year 2020?,"The papers that applied the evaluation method Argumentation in the publication year 2020 are: 'Unlimited Rulebook: a Reference Architecture for Economy Mechanics in Digital Games', 'Continuous Experimentation for Automotive Software on the Example of a Heavy Commercial Vehicle in Daily Operation', and 'Architectural Patterns for Cross-Domain Personalised Automotive Functions'.","['10.1109/ICSA47634.2020.00014', '10.1109/ICSA47634.2020.00014', '10.1007/978-3-030-58923-3_5', '10.1007/978-3-030-58923-3_5', '10.1109/ICSA47634.2020.00026', '10.1109/ICSA47634.2020.00026']",,"['(R869068:Evaluation Method Entity, Name, L1521450:Argumentation)', '(R869051:Unlimited Rulebook: a Reference Architecture for Economy Mechanics in Digital Games, publication year, L1521417:2020)', '(R873039:Evaluation Method Entity, Name, L1529715:Argumentation)', '(R873021:Continuous Experimentation for Automotive Software on the Example of a Heavy Commercial Vehicle in Daily Operation, publication year, L1529684:2020)', '(R870802:Evaluation Method Entity, Name, L1525139:Argumentation)', '(R870792:Architectural Patterns for Cross-Domain Personalised Automotive Functions, publication year, L1525115:2020)']",clustering_strategy,R659055,Software Architecture and Design,7,Which papers used the evaluation method [Content Data: evaluation method name] in the year [Metadata: year]?,6,aggregation,True,Which papers applied the evaluation method [Content Data: evaluation method name] in the publication year [Metadata: year]?,multi fact,enumerative,named entity,"named entity, temporal",False,
3655dda4-9389-4db1-9699-c402d546436d,"In 2017, which papers applied interviews for evaluation?",The papers that applied the evaluation method Interview in the year 2017 are 'Architectural Assumptions and Their Management in Industry – An Exploratory Study' and 'Continuous Integration Impediments in Large-Scale Industry Projects'.,"['10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14', '10.1109/ICSA.2017.11', '10.1109/ICSA.2017.11']",,"['(R868663:Evaluation Method Entity, Name, L1520587:Interview)', '(R868651:Architectural Assumptions and Their Management in Industry – An Exploratory Study, publication year, L1520562:2017)', '(R868579:Evaluation Method Entity, Name, L1520403:Interview)', '(R868569:Continuous Integration Impediments in Large-Scale Industry Projects, publication year, L1520380:2017)']",clustering_strategy,R659055,Software Architecture and Design,7,Which papers used the evaluation method [Content Data: evaluation method name] in the year [Metadata: year]?,6,aggregation,False,"In [Metadata: year], which papers applied [Content Data: evaluation method name]s for evaluation?",multi fact,enumerative,named entity,"named entity, temporal",False,
13fc2ea0-097a-4b2f-861a-758a7177065c,How many papers applied the evaluation method Controlled Experiment in the publication year 2018?,The number of papers that applied the evaluation method Controlled Experiment in the publication year 2018 is two.,"['10.1109/ICSA.2018.00028', '10.1109/ICSA.2018.00028', '10.1007/978-3-030-00761-4_23', '10.1007/978-3-030-00761-4_23']",,"['(R874403:Evaluation Method Entity, Name, L1532541:Controlled Experiment)', '(R874393:Improving the Search for Architecture Knowledge in Online Developer Communities, publication year, L1532515:2018)', '(R869363:Evaluation Method Entity, Name, L1522087:Controlled Experiment)', '(R869353:Two Architectural Threat Analysis Techniques Compared, publication year, L1522065:2018)']",clustering_strategy,R659055,Software Architecture and Design,7,How many papers applied the evaluation method with the name [Content Data: evaluation method name] in the publication year [Metadata: year]?,6,counting,True,How many papers applied the evaluation method [Content Data: evaluation method name] in the publication year [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",True,
0f89c912-fced-46b6-89f5-f3a54145f683,How many papers were evaluated with grounded theory in 2020?,The number of papers that were evaluated with grounded theory in 2020 is two.,"['10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_1', '10.1007/978-3-030-58923-3_1']",,"['(R869576:Evaluation Method Entity, Name, L1522542:Grounded Theory)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R875013:Evaluation Method Entity, Name, L1533870:Grounded Theory)', '(R869566:Assessing Architecture Conformance to Coupling-Related Patterns and Practices in Microservices, publication year, L1522519:2020)']",clustering_strategy,R659055,Software Architecture and Design,7,How many papers used [Content Data: evaluation method name] as a evaluation method in the year [Metadata: year]?,6,counting,False,How many papers were evaluated with [Content Data: evaluation method name] in [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",False,
45980771-43fe-4c67-8e6a-36b7a3df9772,How many papers investigated the research object Architecture Extraction in the publication year 2019?,Two papers investigate Architecture Extraction as a research object in the year 2019.,"['10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-29983-5_17', '10.1007/978-3-030-29983-5_5', '10.1007/978-3-030-29983-5_5']",,"['(R872442:Research Object Entity, Name, L1528538:Architecture Extraction)', '(R872428:Tool Support for the Migration to Microservice Architecture: An Industrial Case Study, publication year, L1528508:2019)', '(R874536:Research Object Entity, Name, L1532813:Architecture Extraction)', '(R874518:Evaluating the Effectiveness of Multi-level Greedy Modularity Clustering for Software Architecture Recovery, publication year, L1532779:2019)']",clustering_strategy,R659055,Software Architecture and Design,6,How many papers used [Content Data: research object name] as a research object in the year [Metadata: year]?,6,counting,True,How many papers investigated the research object [Content Data: research object name] in the publication year [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",False,
019f3671-5dd5-4d43-9a4d-a753cc79649d,How many papers investigate architecture evolution in 2020?,Two papers investigate architecture evolution in 2020.,"['10.1007/978-3-030-58923-3_18', '10.1007/978-3-030-58923-3_18']",,"['(R869746:Research Object Entity, Name, L1522913:Architecture Evolution)', '(R869730:Architectural Concerns for Digital Twin of the Organization, publication year, L1522884:2020)']",clustering_strategy,R659055,Software Architecture and Design,6,How many papers used [Content Data: research object name] as a research object in the year [Metadata: year]?,6,counting,False,How many papers investigate [Content Data: research object name] in [Metadata: year]?,multi fact,simple,quantitative,"named entity, temporal",False,
18b9f0d0-ddcf-4b4d-8193-0452d1de1368,Which papers have Ingo Weber as an author and apply the evaluation method Argumentation? Rank the papers in descending order of their publication year.,"The papers that have Ingo Weber as an author and that apply the evaluation method Argumentation, ranked in descending order of their publication year, are: 1. A Platform Architecture for Multi-Tenant Blockchain-Based Systems (2019), 2. A Taxonomy of Blockchain-Based Systems for Architecture Design (2017).","['10.1109/ICSA.2019.00019', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2017.33', '10.1109/ICSA.2017.33', '10.1109/ICSA.2017.33']",,"['(R871727:authors list, has list element, L1527018:Ingo Weber)', '(R871736:Evaluation Method Entity, Name, L1527051:Argumentation)', '(R871726:A Platform Architecture for Multi-Tenant Blockchain-Based Systems, publication year, L1527024:2019)', '(R873702:authors list, has list element, L1531053:Ingo Weber)', '(R875065:Evaluation Method Entity, Name, L1533985:Argumentation)', '(R873701:A Taxonomy of Blockchain-Based Systems for Architecture Design, publication year, L1531060:2017)']",clustering_strategy,R659055,Software Architecture and Design,7,Which papers have [Metadata: author name] as an author and apply the evaluation method with the name [Content Data: evaluation method name]? Rank them in descending order of their publication year.,6,ranking,True,Which papers have [Metadata: author name] as an author and apply the evaluation method [Content Data: evaluation method name]? Rank the papers in descending order of their publication year.,multi fact,explanatory,"description, named entity, temporal",named entity,True,
e75424e6-51f2-4794-9a7f-1175bda62e3a,What are the publications by Patrizia Scandurra that use a motivating example for evaluation? Rank them in descending order of their publication year.,"The publications by Patrizia Scandurra that use a motivating example for evaluation, ranked in descending order of their publication year, are: 1. A Runtime Safety Enforcement Approach by Monitoring and Adaptation (2021), 2. A DSL for MAPE Patterns Representation in Self-adapting Systems (2018).","['10.1007/978-3-030-86044-8_2', '10.1007/978-3-030-86044-8_2', '10.1007/978-3-030-86044-8_2', '10.1007/978-3-030-00761-4_1', '10.1007/978-3-030-00761-4_1', '10.1007/978-3-030-00761-4_1']",,"['(R874566:authors list, has list element, L1532877:Patrizia Scandurra)', '(R874575:Evaluation Method Entity, Name, L1532899:Motivating Example)', '(R874565:A Runtime Safety Enforcement Approach by Monitoring and Adaptation, publication year, L1532878:2021)', '(R871035:authors list, has list element, L1525605:Patrizia Scandurra)', '(R874956:Evaluation Method Entity, Name, L1533746:Motivating Example)', '(R871034:A DSL for MAPE Patterns Representation in Self-adapting Systems, publication year, L1525606:2018)']",clustering_strategy,R659055,Software Architecture and Design,7,"Which publications, ranked in descending order of their publication year, have [Metadata: author name] as an author have and have evaluation method [evaluation_method_name]?",6,ranking,False,What are the publications by [Metadata: author name] that use a [Content Data: evaluation method name] for evaluation? Rank them in descending order of their publication year.,multi fact,explanatory,"description, named entity, temporal",named entity,False,
f6bd29ea-8729-46f7-b292-0b2d303ea582,Which papers have personal experience paper as their paper class and applied the evaluation method Technical Experiment? Rank the papers in descending order of their publication year.,"The papers that have personal experience paper as their paper class and applied the evaluation method Technical Experiment, ranked in descending order of their publication year, are: 1. Data-Centric Communication and Containerization for Future Automotive Software Architectures (2018), 2. Towards a Reference Architecture for Cloud-Based Plant Genotyping and Phenotyping Analysis Frameworks (2017).","['10.1109/ICSA.2018.00016', '10.1109/ICSA.2018.00016', '10.1109/ICSA.2018.00016', '10.1109/ICSA.2017.42', '10.1109/ICSA.2017.42', '10.1109/ICSA.2017.42']",,"['(R872664:Paper Class, personal experience paper, L1528944:True)', '(R872646:Evaluation Method Entity, Name, L1528928:Technical Experiment)', '(R872636:Data-Centric Communication and Containerization for Future Automotive Software Architectures, publication year, L1528895:2018)', '(R872562:Paper Class, personal experience paper, L1528757:True)', '(R872553:Evaluation Method Entity, Name, L1528747:Technical Experiment)', '(R872527:Towards a Reference Architecture for Cloud-Based Plant Genotyping and Phenotyping Analysis Frameworks, publication year, L1528701:2017)']",clustering_strategy,R659055,Software Architecture and Design,7,"Which publications, ranked in descending order of their publication year, have [Metadata: paper class name] as their paper class and include the evaluation method [Content Data: evaluation method name]?",6,ranking,True,Which papers have [Metadata: paper class name] as their paper class and applied the evaluation method [Content Data: evaluation method name]? Rank the papers in descending order of their publication year.,multi fact,explanatory,"description, named entity, temporal",named entity,False,
b0d856cf-7352-47ed-ad29-f0afdedad32e,"Which publications, sorted from newest to oldest, are classified as validation research and evaluated with grounded theory?","The publications that are classified as validation research and evaluated with grounded theory, sorted from newest to oldest, are: 1. Architectural Technical Debt: A Grounded Theory (2020), 2. On Service-Orientation for Automotive Software (2017).","['10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20']",,"['(R875019:Paper Class, validation research, L1533876:True)', '(R875013:Evaluation Method Entity, Name, L1533870:Grounded Theory)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R869026:Paper Class, validation research, L1521359:True)', '(R869020:Evaluation Method Entity, Name, L1521353:Grounded Theory)', '(R869010:On Service-Orientation for Automotive Software, publication year, L1521329:2017)']",clustering_strategy,R659055,Software Architecture and Design,7,"Which publications, ranked in descending order of their publication year, have [Metadata: paper class name] as their paper class and include the evaluation method [Content Data: evaluation method name]?",6,ranking,False,"Which publications, sorted from newest to oldest, are classified as [Metadata: paper class name] and evaluated with [Content Data: evaluation method name]?",multi fact,explanatory,"description, named entity, temporal",named entity,False,
